Timestamp,Status,Description
2023-11-28 14:09:23,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 15:12:05,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 16:10:03,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 17:09:59,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 18:11:44,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 19:45:22,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 20:53:33,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 21:27:15,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 22:11:33,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-28 23:13:17,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 00:13:00,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 01:15:19,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 02:11:52,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 03:14:14,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 04:11:16,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 05:11:58,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 06:10:26,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 07:20:34,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 08:13:50,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 09:11:53,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 10:11:31,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 11:13:41,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 12:10:19,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 13:13:19,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 14:10:37,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 15:11:32,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 16:09:41,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 17:11:26,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 18:12:03,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 19:45:09,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 20:56:14,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 21:28:18,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 22:12:51,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-29 23:13:07,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 00:10:53,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 01:13:57,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 02:10:31,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 03:13:54,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 04:11:08,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 05:11:53,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 06:09:41,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 07:20:24,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 08:15:38,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 09:10:19,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 10:12:52,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 11:14:01,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 12:16:44,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 13:17:17,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 14:08:37,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 15:13:33,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 16:13:09,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 17:17:01,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 18:13:52,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 19:50:35,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 20:59:44,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 21:33:40,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 22:11:50,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-11-30 23:13:42,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 00:11:15,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 01:16:26,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 02:10:32,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 03:13:45,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 04:11:00,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 05:11:50,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 06:09:52,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 07:19:20,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 08:14:36,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 09:11:55,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 10:11:20,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 11:15:46,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 12:10:09,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 13:13:26,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 14:08:59,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 15:11:49,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 16:11:09,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 17:11:23,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 18:12:09,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 19:44:14,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 20:45:35,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 21:19:42,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 22:12:25,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-01 23:13:40,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 00:09:37,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 01:13:08,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 02:10:42,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 03:12:40,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 04:09:31,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 05:10:08,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 06:08:55,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
